Abs_r1,Abs_r2,Abs_r3,Abs_t1,Abs_t2,L1_L2_Flex_Ext,L1_L2_Lat_Bending,L1_L2_axial_rotation,L1_T12_Flex_Ext,L1_T12_Lat_Bending,L1_T12_axial_rotation,L2_L3_Flex_Ext,L2_L3_Lat_Bending,L2_L3_axial_rotation,L3_L4_Flex_Ext,L3_L4_Lat_Bending,L3_L4_axial_rotation,L4_L5_Flex_Ext,L4_L5_Lat_Bending,L4_L5_axial_rotation,L5_S1_Flex_Ext,L5_S1_Lat_Bending,L5_S1_axial_rotation,acromioclavicular_r1_l,acromioclavicular_r1_r,acromioclavicular_r2_l,acromioclavicular_r2_r,acromioclavicular_r3_l,acromioclavicular_r3_r,ankle_angle_l,ankle_angle_r,c1_skull_AR,c1_skull_FE,c1_skull_LB,c2_c1_AR,c2_c1_FE,c2_c1_LB,c3_c2_AR,c3_c2_FE,c3_c2_LB,c4_c3_AR,c4_c3_FE,c4_c3_LB,c5_c4_AR,c5_c4_FE,c5_c4_LB,c6_c5_AR,c6_c5_FE,c6_c5_LB,c7_c6_AR,c7_c6_FE,c7_c6_LB,cmc_abduction_l,cmc_abduction_r,cmc_flexion_l,cmc_flexion_r,deviation,deviation_l,elbow_flex_l,elbow_flex_r,elv_angle_l,elv_angle_r,flexion_l,flexion_r,hip_adduction_l,hip_adduction_r,hip_flexion_l,hip_flexion_r,hip_rotation_l,hip_rotation_r,ip_flexion_l,ip_flexion_r,knee_angle_l,knee_angle_l_beta_rotation1,knee_angle_l_beta_translation1,knee_angle_l_beta_translation2,knee_angle_l_rotation2,knee_angle_l_rotation3,knee_angle_l_translation1,knee_angle_l_translation2,knee_angle_r,knee_angle_r_beta_rotation1,knee_angle_r_beta_translation1,knee_angle_r_beta_translation2,knee_angle_r_rotation2,knee_angle_r_rotation3,knee_angle_r_translation1,knee_angle_r_translation2,mcp2_abduction_l,mcp2_abduction_r,mcp2_flexion_l,mcp2_flexion_r,mcp3_abduction_l,mcp3_abduction_r,mcp3_flexion_l,mcp3_flexion_r,mcp4_abduction_l,mcp4_abduction_r,mcp4_flexion_l,mcp4_flexion_r,mcp5_abduction_l,mcp5_abduction_r,mcp5_flexion_l,mcp5_flexion_r,md2_flexion_l,md2_flexion_r,md3_flexion_l,md3_flexion_r,md4_flexion_l,md4_flexion_r,md5_flexion_l,md5_flexion_r,mp_flexion_l,mp_flexion_r,mtp_flex_l,mtp_flex_r,pm2_flexion_l,pm2_flexion_r,pm3_flexion_l,pm3_flexion_r,pm4_flexion_l,pm4_flexion_r,pm5_flexion_l,pm5_flexion_r,pro_sup,pro_sup_l,shoulder1_r2_l,shoulder1_r2_r,shoulder_elv_l,shoulder_elv_r,shoulder_rot_l,shoulder_rot_r,skull_AR,skull_FE,skull_LB,sternoclavicular_r2_l,sternoclavicular_r2_r,sternoclavicular_r3_l,sternoclavicular_r3_r,subtalar_angle_l,subtalar_angle_r,unrothum_r1_l,unrothum_r1_r,unrothum_r2_l,unrothum_r2_r,unrothum_r3_l,unrothum_r3_r,unrotscap_r2_l,unrotscap_r2_r,unrotscap_r3_l,unrotscap_r3_r
0.01014,0.012054,-0.001464,0.00933,-0.01889,-0.1282,0.03918,0.1759,-0.194,0.01507,-0.03455,-0.1348,0.0392,0.1674,-0.1287,0.03928,-0.1306,-0.1487,0.03928,-0.1594,-0.2698,-0.0467,0.1543,0.0599,0.06,-0.00742,-0.00452,0.293,0.2097,-0.01564,-0.03757,0.10364,0.01392,-0.0309,0.0161,0.1392,-0.0404,-0.00875,0.0885,0.001071,-0.00874,0.09735,0.03262,-0.00872,0.1576,0.0315,-0.01013,0.05862,0.0433,-0.02986,0.08374,0.03876,-0.1,-0.1,-0.1,-0.1,-0.1747,0.215,0.9014,1.698,0.636,0.8926,-0.7856,-0.6055,-0.332,-0.4941,0.339,-0.01162,-0.1298,-0.2903,0.2,0.2,0.6787,0.0,0.05,-0.0179,0.0337,-0.264,0.0007486,-0.006786,0.7046,0.0,0.05,-0.0179,0.03287,0.06235,0.001591,0.002096,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8643,0.9424,-0.1406,-0.7188,0.1348,0.9917,-0.1406,-0.7188,-0.07306,-0.0501,0.02481,-0.2118,-0.05762,0.1104,0.1539,0.3494,-0.1458,-1.72e-05,-0.0137,5.26e-05,0.1113,-0.005325,-0.003187,0.1604,0.08673,-0.11597,-0.116
0.010216,0.012146,-0.00156,0.010445,-0.0219,-0.1392,0.03925,0.1759,-0.1925,0.02295,-0.0467,-0.1337,0.03928,0.1729,-0.1155,0.03928,-0.12445,-0.1431,0.03928,-0.1578,-0.2986,-0.0545,0.1569,0.06,0.05997,-0.008095,-0.006413,0.294,0.2076,-0.01715,-0.00983,0.10223,0.013435,-0.02945,0.01529,0.1355,-0.03918,-0.00853,0.0849,0.0012865,-0.008385,0.0975,0.03183,-0.00823,0.1643,0.03021,-0.009514,0.0753,0.04193,-0.02924,0.0847,0.03546,-0.1,-0.1,-0.1,-0.1,-0.1746,0.207,0.9326,1.689,0.6616,0.9014,-0.785,-0.597,-0.338,-0.5073,0.3552,0.0146,-0.1233,-0.286,0.2,0.2,0.7065,0.0,0.05,-0.0179,0.0337,-0.264,0.0007215,-0.00676,0.767,0.0,0.05,-0.0179,0.03366,0.08545,0.0015955,0.003956,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.862,0.9434,-0.1534,-0.7227,0.1326,1.007,-0.1534,-0.7227,-0.0731,-0.0548,0.02557,-0.2177,-0.05667,0.1165,0.158,0.3489,-0.1593,-2.46e-05,-0.01823,7.707e-05,0.1115,-0.01575,-0.00836,0.1599,0.0781,-0.1159,-0.11597
0.00995,0.01188,-0.001628,0.01134,-0.02435,-0.1461,0.0393,0.176,-0.192,0.03123,-0.0572,-0.1312,0.03934,0.1759,-0.10297,0.03928,-0.11884,-0.1381,0.03928,-0.1564,-0.3271,-0.0558,0.1577,0.06055,0.05994,-0.00882,-0.00674,0.2947,0.2043,-0.01454,0.00667,0.1024,0.01017,-0.02773,0.01602,0.1349,-0.03763,-0.00739,0.0876,0.002235,-0.0071,0.10187,0.0323,-0.006817,0.1697,0.03017,-0.00803,0.08215,0.04102,-0.02783,0.08276,0.03317,-0.1,-0.1,-0.1,-0.1,-0.1746,0.201,0.9565,1.692,0.6885,0.882,-0.785,-0.57,-0.3455,-0.5137,0.3699,0.0373,-0.1148,-0.2808,0.2,0.2,0.728,0.0,0.05,-0.0179,0.03394,-0.265,0.0006213,-0.006813,0.807,0.0,0.05,-0.0179,0.03372,0.10474,0.001599,0.00496,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8525,0.9453,-0.1635,-0.721,0.1292,1.004,-0.1635,-0.721,-0.07184,-0.05905,0.02797,-0.2238,-0.05237,0.1218,0.158,0.3489,-0.1674,3.135e-05,-0.02852,-0.0001195,0.096,-0.03104,-0.01637,0.1583,0.07117,-0.11584,-0.11597
0.007637,0.009155,-0.001646,0.012085,-0.02596,-0.1465,0.03925,0.1758,-0.192,0.03577,-0.06696,-0.1265,0.03915,0.1765,-0.0926,0.03928,-0.1133,-0.1355,0.03928,-0.1539,-0.354,-0.04706,0.1569,0.06085,0.06003,-0.00918,-0.004578,0.2927,0.2009,-0.01029,0.01743,0.10333,0.01357,-0.02808,0.01773,0.1355,-0.0372,-0.005207,0.0876,0.002346,-0.00495,0.102,0.0324,-0.00473,0.1698,0.03079,-0.0062,0.0853,0.04193,-0.02655,0.08057,0.0349,-0.1,-0.1,-0.1,-0.1,-0.1746,0.2006,0.965,1.686,0.716,0.854,-0.7856,-0.5312,-0.352,-0.5156,0.381,0.0627,-0.10876,-0.2722,0.2,0.2,0.742,0.0,0.05,-0.0179,0.03296,-0.265,0.0006337,-0.00697,0.8296,0.0,0.05,-0.0179,0.03357,0.12146,0.0016,0.00546,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.85,0.9478,-0.1711,-0.7197,0.1276,0.9946,-0.1711,-0.7197,-0.06903,-0.0557,0.02592,-0.226,-0.04642,0.1244,0.1559,0.349,-0.1658,0.0001823,-0.03555,-0.0006027,0.07745,-0.05017,-0.01993,0.1553,0.0712,-0.11584,-0.116
0.001736,0.002047,-0.001593,0.01279,-0.02658,-0.1459,0.03906,0.1753,-0.1908,0.0367,-0.0769,-0.12103,0.0388,0.1758,-0.0827,0.03928,-0.1081,-0.134,0.03928,-0.1514,-0.3755,-0.03152,0.155,0.05798,0.06033,-0.00938,-0.002478,0.2886,0.1985,-0.004585,0.02394,0.1046,0.02335,-0.03056,0.01999,0.1346,-0.03818,-0.002165,0.0807,0.001147,-0.002129,0.0948,0.03125,-0.002111,0.165,0.03079,-0.004158,0.0894,0.04346,-0.02594,0.08044,0.03906,-0.1,-0.1,-0.1,-0.1,-0.1746,0.2056,0.954,1.657,0.7397,0.8394,-0.7856,-0.4893,-0.3564,-0.5137,0.384,0.09204,-0.1083,-0.2595,0.2,0.2,0.7446,0.0,0.05,-0.0179,0.03,-0.2568,0.0006604,-0.007,0.8325,0.0,0.05,-0.0179,0.03342,0.1306,0.0016,0.006195,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8613,0.9487,-0.1746,-0.716,0.1307,0.99,-0.1746,-0.716,-0.0653,-0.0474,0.01878,-0.2202,-0.04016,0.12305,0.1517,0.3494,-0.1475,0.0001849,-0.0358,-0.0005217,0.0689,-0.06555,-0.01587,0.1481,0.0756,-0.11444,-0.11615
-0.006317,-0.007618,-0.001442,0.01347,-0.02618,-0.1498,0.03894,0.1749,-0.1898,0.03702,-0.0837,-0.1183,0.03857,0.1746,-0.0709,0.03928,-0.1054,-0.1307,0.03928,-0.1516,-0.3877,-0.01732,0.1519,0.04837,0.06042,-0.00965,-0.001352,0.2837,0.1968,0.003334,0.02054,0.10785,0.0345,-0.032,0.02406,0.1293,-0.03854,0.001713,0.066,0.0003037,0.001607,0.08057,0.02942,0.001529,0.157,0.02922,-0.0007486,0.0952,0.04318,-0.02356,0.0846,0.04156,-0.1,-0.1,-0.1,-0.1,-0.1746,0.218,0.9297,1.62,0.7583,0.8423,-0.7856,-0.4512,-0.3608,-0.506,0.3767,0.1231,-0.1129,-0.2427,0.2,0.2,0.7344,0.0,0.05,-0.0179,0.02664,-0.2352,0.0004044,-0.00625,0.806,0.0,0.05,-0.0179,0.03342,0.1318,0.001599,0.00688,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.883,0.9463,-0.1703,-0.702,0.1423,0.994,-0.1703,-0.702,-0.05933,-0.0403,0.0111,-0.206,-0.0348,0.12006,0.1443,0.3499,-0.1113,-0.000581,-0.03784,0.002092,0.0734,-0.0652,-0.007614,0.133,0.0827,-0.1097,-0.1162
-0.013176,-0.01573,-0.001288,0.0137,-0.02539,-0.1613,0.03903,0.1749,-0.1914,0.0381,-0.0839,-0.1244,0.03876,0.1726,-0.0599,0.03928,-0.1072,-0.1193,0.03928,-0.1564,-0.3904,-0.010086,0.1482,0.033,0.05908,-0.009926,-0.000347,0.278,0.1942,0.01186,-0.002792,0.1161,0.0411,-0.0322,0.0327,0.1206,-0.0381,0.005684,0.0504,0.0002015,0.00561,0.06647,0.02734,0.005608,0.1492,0.02615,0.004265,0.09973,0.0402,-0.01556,0.08905,0.03992,-0.1,-0.1,-0.1,-0.1,-0.1744,0.2346,0.903,1.6,0.775,0.8604,-0.785,-0.4321,-0.3674,-0.491,0.363,0.1526,-0.11865,-0.2213,0.2,0.2,0.7173,0.0,0.05,-0.0179,0.02477,-0.2014,3.064e-05,-0.004368,0.7446,0.0,0.05,-0.0179,0.0338,0.1298,0.0015955,0.006786,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9087,0.9434,-0.1571,-0.6733,0.161,1.002,-0.1571,-0.6733,-0.04755,-0.03845,0.006027,-0.1881,-0.03174,0.1179,0.1344,0.3486,-0.0654,-0.00204,-0.05075,0.008896,0.08905,-0.04782,-0.001004,0.1101,0.0927,-0.10223,-0.11554
-0.01654,-0.01965,-0.001349,0.01267,-0.02534,-0.1774,0.0392,0.175,-0.1943,0.0391,-0.0775,-0.1442,0.03912,0.171,-0.06537,0.03928,-0.11554,-0.09186,0.03928,-0.1638,-0.385,-0.011665,0.143,0.01888,0.05615,-0.01003,-0.000346,0.2725,0.1923,0.0212,-0.053,0.131,0.0339,-0.035,0.04752,0.1158,-0.03946,0.0082,0.05057,-0.002762,0.00821,0.0682,0.02428,0.00836,0.1477,0.02333,0.00873,0.09875,0.03668,-0.001219,0.0787,0.03537,-0.1,-0.1,-0.1,-0.1,-0.1744,0.2465,0.886,1.606,0.7954,0.881,-0.785,-0.4358,-0.3745,-0.4739,0.347,0.1711,-0.1214,-0.1989,0.2,0.2,0.703,0.0,0.05,-0.0179,0.02507,-0.1594,-1.7e-05,-0.002539,0.654,0.0,0.05,-0.0179,0.03455,0.1219,0.00159,0.005657,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.942,0.946,-0.1401,-0.638,0.1798,1.002,-0.1401,-0.638,-0.02951,-0.04352,0.005836,-0.1731,-0.03372,0.1168,0.12445,0.3438,-0.02032,-0.002174,-0.0716,0.02046,0.10876,-0.0307,-0.002598,0.0821,0.1013,-0.0965,-0.11395
-0.01718,-0.02046,-0.0017,0.01056,-0.02682,-0.1907,0.03928,0.1758,-0.1958,0.03943,-0.06433,-0.1713,0.0393,0.173,-0.1021,0.03928,-0.132,-0.0598,0.03928,-0.1707,-0.3665,-0.024,0.1302,0.01381,0.05438,-0.010025,-0.003052,0.269,0.1969,0.03677,-0.1234,0.1527,0.0004244,-0.04147,0.0686,0.1242,-0.04395,0.00884,0.0817,-0.01339,0.00886,0.09875,0.02022,0.0092,0.1572,0.02484,0.0104,0.0882,0.03668,0.0152,0.03912,0.03168,-0.1,-0.1,-0.1,-0.1,-0.1747,0.2524,0.882,1.625,0.8184,0.888,-0.7856,-0.4478,-0.3757,-0.4626,0.3271,0.1697,-0.11945,-0.1783,0.2,0.2,0.7017,0.0,0.05,-0.0179,0.02754,-0.1077,0.0004356,-0.002514,0.55,0.0,0.05,-0.0179,0.03397,0.0998,0.001598,0.004265,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.986,0.9614,-0.1257,-0.6143,0.192,0.982,-0.1257,-0.6143,-0.01293,-0.05823,0.01543,-0.1647,-0.04245,0.1171,0.1179,0.3313,0.02385,0.000545,-0.08484,0.03598,0.1219,-0.033,-0.01513,0.051,0.10425,-0.0968,-0.11304
-0.01746,-0.0209,-0.00215,0.00868,-0.02966,-0.1964,0.03928,0.1776,-0.1958,0.03937,-0.0445,-0.1914,0.0393,0.1787,-0.1558,0.03928,-0.1498,-0.06335,0.03928,-0.1748,-0.3247,-0.0459,0.1039,0.01988,0.0561,-0.01,-0.007374,0.2683,0.2107,0.06006,-0.1937,0.1814,-0.05563,-0.0451,0.0968,0.1473,-0.0493,0.008705,0.1343,-0.03027,0.00871,0.1467,0.0177,0.008835,0.1732,0.03342,0.00891,0.06775,0.04184,0.02748,-0.01608,0.03192,-0.1,-0.1,-0.1,-0.1,-0.1752,0.2588,0.887,1.635,0.8335,0.8765,-0.786,-0.4656,-0.3657,-0.4587,0.3044,0.154,-0.11273,-0.157,0.2,0.2,0.716,0.0,0.05,-0.0179,0.02919,-0.05438,0.001118,-0.004246,0.451,0.0,0.05,-0.0179,0.02919,0.06824,0.001642,0.003881,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.023,0.992,-0.11584,-0.6055,0.1938,0.9453,-0.11584,-0.6055,-0.00946,-0.0826,0.03198,-0.1581,-0.05365,0.1214,0.11926,0.307,0.0732,0.001987,-0.078,0.05127,0.1246,-0.05173,-0.03284,0.02167,0.10443,-0.10333,-0.1139
-0.01663,-0.01985,-0.002495,0.007748,-0.0328,-0.1968,0.03928,0.1774,-0.1956,0.03928,-0.0225,-0.1981,0.03928,0.1768,-0.1929,0.03928,-0.1553,-0.1176,0.03928,-0.1763,-0.2693,-0.0688,0.0755,0.03235,0.05905,-0.009995,-0.00961,0.2664,0.2263,0.0801,-0.2478,0.2148,-0.10583,-0.0411,0.1321,0.1733,-0.0524,0.00892,0.1764,-0.0426,0.00892,0.1818,0.02074,0.007576,0.1848,0.04498,0.005863,0.04025,0.0486,0.0313,-0.05414,0.03506,-0.1,-0.1,-0.1,-0.1,-0.1746,0.266,0.9053,1.645,0.8257,0.851,-0.7866,-0.5107,-0.3513,-0.458,0.285,0.1412,-0.1066,-0.1373,0.2,0.2,0.7417,0.0,0.05,-0.0179,0.02696,-0.02477,0.00158,-0.006084,0.371,0.0,0.05,-0.0179,0.01993,0.0498,0.001686,0.004383,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.022,1.026,-0.1092,-0.5986,0.1868,0.903,-0.1092,-0.5986,-0.02336,-0.109,0.03754,-0.1476,-0.06183,0.1293,0.1261,0.2688,0.1251,-0.00848,-0.06256,0.05978,0.1199,-0.0658,-0.04742,0.002941,0.1087,-0.1122,-0.1155
-0.01091,-0.012505,-0.002708,0.00713,-0.0352,-0.1958,0.03928,0.1683,-0.1954,0.03925,-0.00128,-0.1973,0.03928,0.151,-0.202,0.03928,-0.1477,-0.1777,0.03928,-0.1763,-0.232,-0.0847,0.0742,0.04056,0.0604,-0.01,-0.007675,0.2595,0.235,0.0865,-0.2908,0.2454,-0.1282,-0.037,0.1707,0.1877,-0.05298,0.0094,0.1914,-0.04276,0.0094,0.1918,0.0307,0.00498,0.188,0.0523,0.003136,0.004868,0.05255,0.02452,-0.0637,0.03857,-0.1,-0.1,-0.1,-0.1,-0.1716,0.2668,0.945,1.673,0.796,0.8184,-0.784,-0.599,-0.347,-0.458,0.2732,0.1425,-0.11176,-0.1285,0.2,0.2,0.7725,0.0,0.05,-0.0179,0.0247,-0.03268,0.001686,-0.006935,0.3147,0.0,0.05,-0.0179,0.01053,0.0627,0.00154,0.00433,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.991,1.046,-0.1036,-0.5796,0.1824,0.859,-0.1036,-0.5796,-0.04663,-0.1276,0.02296,-0.1334,-0.06744,0.1318,0.1276,0.227,0.168,-0.04218,-0.0642,0.0578,0.1099,-0.05972,-0.05774,-0.00265,0.12384,-0.11566,-0.1162
-0.000283,0.000973,-0.002914,0.00614,-0.03723,-0.1953,0.03928,0.1475,-0.1954,0.03928,0.02272,-0.1957,0.03928,0.10223,-0.1985,0.03928,-0.1439,-0.203,0.03928,-0.1759,-0.2305,-0.093,0.11066,0.0346,0.0603,-0.01,-0.003426,0.2515,0.2365,0.0886,-0.3296,0.2666,-0.1292,-0.04144,0.2054,0.1884,-0.05258,0.00828,0.1898,-0.03937,0.00828,0.189,0.0423,0.000527,0.187,0.05377,-2.3e-06,-0.0346,0.05316,0.007713,-0.06006,0.04184,-0.1,-0.1,-0.1,-0.1,-0.1628,0.2532,1.008,1.719,0.7593,0.7764,-0.7754,-0.7036,-0.3623,-0.4617,0.2654,0.1561,-0.132,-0.1302,0.2,0.2,0.8086,0.0,0.05,-0.0179,0.0273,-0.0631,0.001635,-0.006985,0.283,0.0,0.05,-0.0179,0.006527,0.0998,0.00104,0.003656,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.975,1.042,-0.0962,-0.5557,0.194,0.814,-0.0962,-0.5557,-0.06616,-0.1378,0.01102,-0.11694,-0.07294,0.11676,0.11694,0.2007,0.1938,-0.09973,-0.08826,0.04797,0.09235,-0.0364,-0.069,-0.001571,0.152,-0.10834,-0.11615
0.00953,0.013374,-0.003222,0.005096,-0.0405,-0.1954,0.03928,0.1203,-0.1956,0.03928,0.04868,-0.1952,0.03928,0.0547,-0.1953,0.03928,-0.1531,-0.2018,0.03928,-0.1759,-0.2532,-0.093,0.1593,0.01747,0.06003,-0.01,-0.0001903,0.2482,0.2357,0.10223,-0.3555,0.2778,-0.1251,-0.04962,0.2277,0.1809,-0.05234,0.00348,0.1864,-0.04352,0.00348,0.1859,0.0476,-0.00476,0.1859,0.0529,-0.00483,-0.06433,0.0526,-0.01258,-0.05682,0.04437,-0.1,-0.1,-0.1,-0.1,-0.1412,0.2325,1.078,1.766,0.728,0.726,-0.7666,-0.776,-0.3918,-0.4695,0.2583,0.1714,-0.1552,-0.1326,0.2,0.2,0.853,0.0,0.05,-0.0179,0.03198,-0.0937,0.001595,-0.006836,0.2778,0.0,0.05,-0.0179,0.01004,0.1346,0.0004964,0.00368,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.999,1.025,-0.0858,-0.5444,0.218,0.772,-0.0858,-0.5444,-0.0749,-0.1461,0.02338,-0.10065,-0.0769,0.0861,0.10077,0.1953,0.2096,-0.1597,-0.10944,0.0375,0.06744,-0.01201,-0.08044,-8.464e-05,0.184,-0.09424,-0.116
0.01434,0.01945,-0.003525,0.004642,-0.0443,-0.1954,0.03928,0.09674,-0.1956,0.03928,0.0682,-0.1953,0.03928,0.02866,-0.1948,0.03928,-0.167,-0.1963,0.03925,-0.1759,-0.2778,-0.0825,0.193,0.002804,0.05994,-0.00998,0.0008764,0.2484,0.2357,0.124,-0.359,0.2776,-0.1234,-0.0535,0.2328,0.1737,-0.0523,-0.003489,0.1854,-0.05075,-0.003479,0.1854,0.04626,-0.00832,0.1858,0.05228,-0.00914,-0.07874,0.0523,-0.02675,-0.05637,0.0453,-0.1,-0.1,-0.1,-0.1,-0.1118,0.2178,1.122,1.802,0.7056,0.682,-0.7686,-0.8,-0.42,-0.4758,0.2559,0.1819,-0.1642,-0.1287,0.2,0.2,0.897,0.0,0.05,-0.0179,0.03418,-0.1115,0.001591,-0.00676,0.292,0.0,0.05,-0.0179,0.01721,0.1477,0.0004964,0.004555,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.038,1.013,-0.07556,-0.545,0.2362,0.745,-0.07556,-0.545,-0.0755,-0.1534,0.0455,-0.08954,-0.07806,0.06107,0.0898,0.1963,0.225,-0.1897,-0.1034,0.03223,0.04453,-0.000451,-0.0792,0.0003142,0.206,-0.08356,-0.11597
0.01537,0.02072,-0.003649,0.004818,-0.0464,-0.1956,0.03928,0.0849,-0.1956,0.03928,0.0742,-0.1954,0.03928,0.02338,-0.1952,0.03928,-0.1754,-0.1945,0.03925,-0.1759,-0.2893,-0.06476,0.2095,-0.00196,0.05997,-0.00996,0.0003884,0.2479,0.2361,0.1389,-0.3433,0.2666,-0.1235,-0.0533,0.2245,0.1741,-0.05234,-0.00831,0.1857,-0.0501,-0.00829,0.1858,0.04532,-0.0092,0.1859,0.05222,-0.01065,-0.0863,0.05228,-0.03146,-0.05682,0.04517,-0.1,-0.1,-0.1,-0.1,-0.09973,0.2106,1.125,1.819,0.689,0.662,-0.779,-0.7993,-0.4355,-0.474,0.2622,0.1902,-0.154,-0.12134,0.2,0.2,0.9277,0.0,0.05,-0.0179,0.03403,-0.1123,0.001597,-0.00676,0.315,0.0,0.05,-0.0179,0.02112,0.1415,0.001041,0.005524,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.061,1.007,-0.0685,-0.541,0.2383,0.7485,-0.0685,-0.541,-0.07404,-0.1562,0.0552,-0.0867,-0.0774,0.0573,0.08746,0.1903,0.2397,-0.1794,-0.07245,0.033,0.03308,-0.001122,-0.0573,0.0003216,0.2145,-0.0821,-0.11597
